run_id,key,value,step,timestamp
caef077253d74c05beefda3854b1ac83,train loss,0.041327666141092775,0,1690039534646
caef077253d74c05beefda3854b1ac83,train loss,0.01484376049041748,0,1690039694973
caef077253d74c05beefda3854b1ac83,train loss,0.014308999357745052,0,1690039869816
caef077253d74c05beefda3854b1ac83,train loss,0.014058516377583145,0,1690040045358
caef077253d74c05beefda3854b1ac83,train loss,0.013964772520586848,0,1690040215406
caef077253d74c05beefda3854b1ac83,train loss,0.013840113548561931,0,1690040358974
caef077253d74c05beefda3854b1ac83,train loss,0.013838175570592285,0,1690040502412
caef077253d74c05beefda3854b1ac83,train loss,0.013808349469676615,0,1690040645757
caef077253d74c05beefda3854b1ac83,train loss,0.01378752056695521,0,1690040789369
caef077253d74c05beefda3854b1ac83,train loss,0.013680458484217525,0,1690040932685
caef077253d74c05beefda3854b1ac83,train loss,0.013744700761511922,0,1690041076740
caef077253d74c05beefda3854b1ac83,train loss,0.013629471644759179,0,1690041220580
caef077253d74c05beefda3854b1ac83,train loss,0.013692941406741738,0,1690041364168
caef077253d74c05beefda3854b1ac83,train loss,0.013569973111152649,0,1690041507750
caef077253d74c05beefda3854b1ac83,train loss,0.013599676951766015,0,1690041651731
caef077253d74c05beefda3854b1ac83,train loss,0.013565269980579615,0,1690041796066
caef077253d74c05beefda3854b1ac83,train loss,0.013578533492982388,0,1690041939934
caef077253d74c05beefda3854b1ac83,train loss,0.013500195423141122,0,1690042085539
caef077253d74c05beefda3854b1ac83,train loss,0.013544815549626946,0,1690042231225
caef077253d74c05beefda3854b1ac83,train loss,0.013520363628864288,0,1690042376250
caef077253d74c05beefda3854b1ac83,train loss,0.013513132750988007,0,1690042521272
caef077253d74c05beefda3854b1ac83,train loss,0.013518257850781083,0,1690042666509
caef077253d74c05beefda3854b1ac83,train loss,0.013533282849937678,0,1690042811535
caef077253d74c05beefda3854b1ac83,train loss,0.013480136884376407,0,1690042956619
caef077253d74c05beefda3854b1ac83,train loss,0.013467466443777084,0,1690043101634
caef077253d74c05beefda3854b1ac83,train loss,0.013485362173989416,0,1690043247292
caef077253d74c05beefda3854b1ac83,train loss,0.013481421576812863,0,1690043392370
caef077253d74c05beefda3854b1ac83,train loss,0.013475812299177051,0,1690043536900
caef077253d74c05beefda3854b1ac83,train loss,0.013463752079755068,0,1690043681948
caef077253d74c05beefda3854b1ac83,train loss,0.013482604157179594,0,1690043827290
caef077253d74c05beefda3854b1ac83,train loss,0.013471032407134771,0,1690043972243
caef077253d74c05beefda3854b1ac83,train loss,0.013481432544067503,0,1690044116810
caef077253d74c05beefda3854b1ac83,train loss,0.013429039182141424,0,1690044262126
caef077253d74c05beefda3854b1ac83,train loss,0.013446322541683913,0,1690044406941
caef077253d74c05beefda3854b1ac83,train loss,0.013452977262437344,0,1690044551700
caef077253d74c05beefda3854b1ac83,train loss,0.013450846038758756,0,1690044696576
caef077253d74c05beefda3854b1ac83,train loss,0.013422214755788446,0,1690044840898
caef077253d74c05beefda3854b1ac83,train loss,0.013459608618170023,0,1690044985526
caef077253d74c05beefda3854b1ac83,train loss,0.013438560541719198,0,1690045130496
caef077253d74c05beefda3854b1ac83,train loss,0.013419567693024874,0,1690045274821
caef077253d74c05beefda3854b1ac83,train loss,0.013437130814418196,0,1690045419310
caef077253d74c05beefda3854b1ac83,train loss,0.013437545025721193,0,1690045564059
caef077253d74c05beefda3854b1ac83,train loss,0.013434929618611932,0,1690045708918
caef077253d74c05beefda3854b1ac83,train loss,0.013435291336849332,0,1690045853265
caef077253d74c05beefda3854b1ac83,train loss,0.013404417484998703,0,1690045997973
caef077253d74c05beefda3854b1ac83,train loss,0.013449105892330409,0,1690046143041
caef077253d74c05beefda3854b1ac83,train loss,0.013404610918834806,0,1690046287377
caef077253d74c05beefda3854b1ac83,train loss,0.013410313952714204,0,1690046431986
caef077253d74c05beefda3854b1ac83,train loss,0.01345152322202921,0,1690046576611
caef077253d74c05beefda3854b1ac83,train loss,0.013371377032250166,0,1690046721387
caef077253d74c05beefda3854b1ac83,train loss,0.013402851715683938,0,1690046865667
caef077253d74c05beefda3854b1ac83,train loss,0.013399026649072766,0,1690047009914
caef077253d74c05beefda3854b1ac83,train loss,0.013382436528801918,0,1690047155393
caef077253d74c05beefda3854b1ac83,train loss,0.013464157639071345,0,1690047300398
caef077253d74c05beefda3854b1ac83,train loss,0.013362993482500314,0,1690047445790
caef077253d74c05beefda3854b1ac83,train loss,0.013376801138743758,0,1690047590900
caef077253d74c05beefda3854b1ac83,train loss,0.013397337898612022,0,1690047735582
caef077253d74c05beefda3854b1ac83,train loss,0.013377785678952932,0,1690047881128
caef077253d74c05beefda3854b1ac83,train loss,0.013388866987079383,0,1690048026360
caef077253d74c05beefda3854b1ac83,train loss,0.013377858899533749,0,1690048171050
caef077253d74c05beefda3854b1ac83,train loss,0.013381373895332217,0,1690048316079
caef077253d74c05beefda3854b1ac83,train loss,0.013368637461215258,0,1690048461544
caef077253d74c05beefda3854b1ac83,train loss,0.013384133534505963,0,1690048605797
caef077253d74c05beefda3854b1ac83,train loss,0.013511640174314379,0,1690048750293
caef077253d74c05beefda3854b1ac83,train loss,0.013271048242226243,0,1690048894648
caef077253d74c05beefda3854b1ac83,train loss,0.013401767624542118,0,1690049039519
caef077253d74c05beefda3854b1ac83,train loss,0.013335718769580125,0,1690049184548
caef077253d74c05beefda3854b1ac83,train loss,0.013372925717383624,0,1690049329732
caef077253d74c05beefda3854b1ac83,train loss,0.013340083761140703,0,1690049475194
caef077253d74c05beefda3854b1ac83,train loss,0.013370167845860124,0,1690049620071
caef077253d74c05beefda3854b1ac83,train loss,0.013355461752042174,0,1690049764320
caef077253d74c05beefda3854b1ac83,train loss,0.01336315493285656,0,1690049909672
caef077253d74c05beefda3854b1ac83,train loss,0.013323915664106607,0,1690050054655
caef077253d74c05beefda3854b1ac83,train loss,0.013403187012299896,0,1690050198829
caef077253d74c05beefda3854b1ac83,train loss,0.01332978737913072,0,1690050343366
caef077253d74c05beefda3854b1ac83,train loss,0.013354566572234034,0,1690050487836
caef077253d74c05beefda3854b1ac83,train loss,0.013314851408824324,0,1690050631868
caef077253d74c05beefda3854b1ac83,train loss,0.013368475096300245,0,1690050776569
caef077253d74c05beefda3854b1ac83,train loss,0.013327252237126231,0,1690050921274
caef077253d74c05beefda3854b1ac83,train loss,0.013336125602945685,0,1690051066324
caef077253d74c05beefda3854b1ac83,train loss,0.013334824288263917,0,1690051210858
caef077253d74c05beefda3854b1ac83,train loss,0.013342109138146043,0,1690051354830
caef077253d74c05beefda3854b1ac83,train loss,0.013349718196317554,0,1690051499386
caef077253d74c05beefda3854b1ac83,train loss,0.013328100960701705,0,1690051644028
caef077253d74c05beefda3854b1ac83,train loss,0.013320780247449876,0,1690051788890
caef077253d74c05beefda3854b1ac83,train loss,0.013332057053223252,0,1690051933773
caef077253d74c05beefda3854b1ac83,train loss,0.013346938032656908,0,1690052079977
caef077253d74c05beefda3854b1ac83,train loss,0.013307373994961381,0,1690052224373
caef077253d74c05beefda3854b1ac83,train loss,0.013309229776263237,0,1690052369067
caef077253d74c05beefda3854b1ac83,train loss,0.013338593864813448,0,1690052514261
caef077253d74c05beefda3854b1ac83,train loss,0.013312270116060973,0,1690052658744
caef077253d74c05beefda3854b1ac83,train loss,0.013335300900042058,0,1690052803396
caef077253d74c05beefda3854b1ac83,train loss,0.013343925273045898,0,1690052948072
caef077253d74c05beefda3854b1ac83,train loss,0.013312651470303536,0,1690053092644
caef077253d74c05beefda3854b1ac83,train loss,0.013314851298928261,0,1690053237126
caef077253d74c05beefda3854b1ac83,train loss,0.013318192576989532,0,1690053381206
caef077253d74c05beefda3854b1ac83,train loss,0.01331608827598393,0,1690053526396
caef077253d74c05beefda3854b1ac83,train loss,0.013285342590883374,0,1690053670920
caef077253d74c05beefda3854b1ac83,train loss,0.013313253367319703,0,1690053815262
caef077253d74c05beefda3854b1ac83,train loss,0.013311920190230012,0,1690053960125
caef077253d74c05beefda3854b1ac83,train loss,0.013290328714996576,0,1690054107103
caef077253d74c05beefda3854b1ac83,train loss,0.013312461888417601,0,1690054253515
caef077253d74c05beefda3854b1ac83,train loss,0.013306479847058654,0,1690054400325
caef077253d74c05beefda3854b1ac83,train loss,0.01329381601512432,0,1690054546569
caef077253d74c05beefda3854b1ac83,train loss,0.013313785223290324,0,1690054691860
caef077253d74c05beefda3854b1ac83,train loss,0.01329027852974832,0,1690054837556
caef077253d74c05beefda3854b1ac83,train loss,0.013356424462050199,0,1690054982457
caef077253d74c05beefda3854b1ac83,train loss,0.013268726976588369,0,1690055127633
caef077253d74c05beefda3854b1ac83,train loss,0.013300402166321874,0,1690055272361
caef077253d74c05beefda3854b1ac83,train loss,0.013293070470914244,0,1690055416999
caef077253d74c05beefda3854b1ac83,train loss,0.013293448064476252,0,1690055561831
caef077253d74c05beefda3854b1ac83,train loss,0.013326947821304202,0,1690055706836
caef077253d74c05beefda3854b1ac83,train loss,0.013254637897014619,0,1690055851757
caef077253d74c05beefda3854b1ac83,train loss,0.013319954512640834,0,1690055996163
caef077253d74c05beefda3854b1ac83,train loss,0.013276613460853695,0,1690056140792
caef077253d74c05beefda3854b1ac83,train loss,0.013290316045284271,0,1690056285377
caef077253d74c05beefda3854b1ac83,train loss,0.013330318327993154,0,1690056430459
caef077253d74c05beefda3854b1ac83,train loss,0.013239493448287249,0,1690056575170
caef077253d74c05beefda3854b1ac83,train loss,0.013300538912415505,0,1690056719906
caef077253d74c05beefda3854b1ac83,train loss,0.013279925746843219,0,1690056864524
caef077253d74c05beefda3854b1ac83,train loss,0.013396942183375359,0,1690057008560
caef077253d74c05beefda3854b1ac83,train loss,0.013220794336870312,0,1690057153804
caef077253d74c05beefda3854b1ac83,train loss,0.013297993605956435,0,1690057299112
caef077253d74c05beefda3854b1ac83,train loss,0.013247436743229628,0,1690057444224
caef077253d74c05beefda3854b1ac83,train loss,0.013281320825219154,0,1690057589940
caef077253d74c05beefda3854b1ac83,train loss,0.013284206457436085,0,1690057734959
caef077253d74c05beefda3854b1ac83,train loss,0.013265458568930626,0,1690057879875
caef077253d74c05beefda3854b1ac83,train loss,0.013279543807730079,0,1690058024421
caef077253d74c05beefda3854b1ac83,train loss,0.013313205767422915,0,1690058169227
caef077253d74c05beefda3854b1ac83,train loss,0.013236716287210584,0,1690058313702
caef077253d74c05beefda3854b1ac83,train loss,0.01325751306861639,0,1690058458110
caef077253d74c05beefda3854b1ac83,train loss,0.013283039078116416,0,1690058603156
caef077253d74c05beefda3854b1ac83,train loss,0.013255953185260296,0,1690058748132
caef077253d74c05beefda3854b1ac83,train loss,0.013278493484482169,0,1690058892713
caef077253d74c05beefda3854b1ac83,train loss,0.013290287986397743,0,1690059037029
caef077253d74c05beefda3854b1ac83,train loss,0.013247719394043088,0,1690059182357
caef077253d74c05beefda3854b1ac83,train loss,0.013272695180028677,0,1690059326630
caef077253d74c05beefda3854b1ac83,train loss,0.013267113596200943,0,1690059471524
caef077253d74c05beefda3854b1ac83,train loss,0.013273691549897194,0,1690059616148
caef077253d74c05beefda3854b1ac83,train loss,0.013245904678478837,0,1690059761047
caef077253d74c05beefda3854b1ac83,train loss,0.013345377743244171,0,1690059905509
